user_id,song_name,play_count,duration,play_ratio,skipped,rating
user_140,Baby Come Back,18,267,0.85,0,3.4
user_140,It Won't Stop (feat. Chris Brown) - EP Version,1,189,0.83,0,2.64
user_140,Hey Jealousy,15,125,0.67,0,2.54
user_140,Lyin King,18,249,0.72,0,3.71
user_140,The Nephilim,6,275,0.09,1,0.0
user_140,hate u love u,13,298,0.95,0,3.71
user_140,Kuukou,3,226,0.07,1,0.0
user_140,Black Out Days,19,182,0.36,0,1.47
user_140,Fighting For Me,2,271,0.83,0,2.47
user_140,Nada,7,236,0.89,0,2.97
user_140,Horizontal Departure - 2006 Remaster,7,218,0.72,0,2.68
user_140,Shadowboxer,17,130,0.88,0,2.78
user_140,Train Wreck,20,146,0.18,1,0.61
user_140,Frightened,17,213,0.09,1,0.19
user_140,Say When,4,151,0.17,1,0.29
user_140,The Christmas Song,11,246,0.16,1,0.0
user_140,Inside - Looking Out,18,180,0.09,1,0.39
user_140,Funky Ride,19,120,0.54,0,2.05
user_140,The Press Corpse,17,201,0.49,0,2.28
user_140,Naked Sunday - 2017 Remaster,1,184,0.67,0,2.46
user_140,Te Extraño,3,266,0.52,0,2.53
user_140,Here Without You - Acoustic,1,272,0.02,1,0.0
user_140,El Gran Varón,17,122,0.92,0,3.95
user_140,Sit Down. Stand Up,7,146,0.3,0,1.7
user_140,I'm Not the One - 2017 Remaster,13,245,0.82,0,2.7
user_140,Dog,4,275,0.82,0,3.04
user_140,Infinity 2008 - Klaas Vocal Edit,16,165,0.84,0,2.99
user_140,"Rock and Roll, Hoochie Koo",14,198,0.14,1,0.0
user_140,Angela,3,197,0.15,1,0.0
user_140,I Want You - Jam - Alternate Mix,15,257,0.19,1,0.0
user_140,Recovery,15,183,0.66,0,2.71
user_140,Kings And Queens,20,143,0.07,1,0.0
user_140,Charlie,14,216,0.11,1,0.4
user_140,A Detailed and Poetic Physical Threat to the Person Who Intentionally Vandalized My 1994 Dodge Intrepid Behind Kate's Apartment,16,179,0.77,0,3.71
user_140,The Boy Who Wouldn't Hoe Corn,2,184,0.84,0,2.17
user_140,Lovers Game,7,256,0.46,0,2.57
user_140,I Can't Read - 1999 Remaster,6,141,0.35,0,1.24
user_140,Iglesia,6,155,0.65,0,1.84
user_140,The Usurper,3,136,0.15,1,0.0
user_140,Sex You,1,135,0.96,0,2.98
user_140,Fresh Tendrils,13,246,0.07,1,0.0
user_140,Black Planet,4,186,0.88,0,3.62
user_140,Collapse (Post-Amerika),18,251,0.38,0,1.53
user_140,Broken Wings,7,158,0.45,0,2.29
user_140,Diamonds,3,242,0.87,0,2.49
user_140,Love Song,13,201,0.0,1,0.21
user_140,Banks Of The Deep End,14,223,0.8,0,2.86
user_140,Sonne,12,196,0.49,0,2.5
user_140,Last Man Standing - Lee Remix,18,130,0.53,0,2.0
user_140,Something's Gotta Give,3,281,0.5,0,2.65
user_140,Ringling Road,10,195,0.73,0,2.31
user_140,Beat The Bridge - Original Mix,2,294,0.4,0,2.37
user_140,Deep,17,188,1.0,0,3.68
user_140,Flash Delirium,10,194,0.66,0,2.14
user_140,Crave You - Adventure Club Remix,18,154,0.74,0,3.07
user_140,Across 110th Street,10,121,0.16,1,0.0
user_140,La Berenjana Del Flotador,18,256,0.11,1,0.0
user_140,Siren,7,206,0.07,1,0.17
user_140,Love Affair,16,124,0.98,0,4.34
user_140,Hide Or Die!,12,143,0.29,1,0.13
user_140,Everybody's Watching Me (Uh Oh),3,224,0.95,0,3.93
user_140,Necromancin Dancin,14,217,0.98,0,3.15
user_140,Mr. Moto,2,152,0.77,0,2.58
user_140,Run Boy Run,11,291,0.87,0,2.97
user_140,This Time,9,257,0.79,0,3.12
user_140,Only Hope,19,146,0.15,1,0.7
user_140,Runnin',17,145,0.99,0,3.81
user_140,House Of The Rising Sun,1,274,0.53,0,1.68
user_140,The Seduction,12,213,0.61,0,2.34
user_140,drag,16,161,0.31,0,2.01
user_140,Fortuna - Radio Edit,3,258,0.77,0,2.45
user_140,Civilized Worm,9,222,0.7,0,2.74
user_140,I Wanna Sex You Up - Single Mix,2,161,0.27,1,0.39
user_140,Foolin',7,257,0.16,1,0.21
user_140,Ghost Love Score,9,135,0.25,1,0.18
user_140,The Loneliness of the Long Distance Runner - 2015 Remaster,16,174,0.05,1,0.48
user_140,I Could Care Less,14,123,0.82,0,3.25
user_140,You Just Don't Care,4,185,0.17,1,0.09
user_140,Crazy Mary (Remastered),14,226,0.52,0,2.88
user_140,El Genio Del Dub - Remasterizado 2008,17,155,0.88,0,3.23
user_140,Constant Conversations,1,187,0.63,0,2.26
user_140,The Battle of Evermore - Remaster,2,244,0.93,0,3.15
user_140,Fisherman's Blues - 2006 Remaster,19,193,0.37,0,2.44
user_140,Rush,17,245,0.02,1,0.23
user_140,Sleep Thru Ur Alarms,7,181,0.0,1,0.0
user_140,Seen It All Before,14,208,0.02,1,0.01
user_140,Just A Little Bit Of Peace In My Heart,17,187,0.72,0,3.24
user_140,Phasors On Stun,20,151,0.68,0,2.81
user_140,Before He Cheats,17,152,0.57,0,2.24
user_140,Comfortably Numb,5,216,0.16,1,0.0
user_140,Sedated,4,281,0.38,0,2.19
user_140,Not Gonna Die,3,150,0.21,1,0.0
user_140,New Generation,8,141,0.13,1,0.39
user_140,Suicide & Redemption,19,123,0.07,1,0.0
user_140,Black Betty,9,263,0.78,0,3.61
user_140,Kristallen Den Fina,5,254,0.43,0,2.14
user_140,No Place to Hide,2,138,0.81,0,2.15
user_140,Let There Be Rock,20,299,0.46,0,2.68
user_140,Lost Wisdom,10,289,0.96,0,2.99
user_140,Cosmic Messenger,17,140,0.31,0,2.6
user_140,Welcome,16,150,0.17,1,0.18
user_140,Lockdown,4,134,0.5,0,2.03
user_140,Bed of Nails,13,150,0.3,0,2.49
user_140,Nara,6,275,0.17,1,0.0
user_140,COPYCAT - Sofi Tukker Remix,19,249,0.5,0,1.96
user_140,Ashes The Rain And I,8,263,0.96,0,2.88
user_140,Destiny,1,225,0.42,0,2.34
user_140,Blacklight District - Falko Niestolik Remix,17,294,0.57,0,3.31
user_140,An Honest Mistake,17,224,0.93,0,4.12
user_140,Deborah - Remastered,15,297,0.91,0,3.1
user_140,Take on Me - 1985 Single Mix; 2015 Remaster,17,150,0.01,1,0.0
user_141,Freaks Come Out at Night,20,247,0.43,0,2.22
user_141,Misty Mountain Hop - 1990 Remaster,15,185,0.09,1,0.29
user_141,A Mess of Blues,17,224,0.57,0,2.17
user_141,There'll Come A Time,16,286,0.2,1,0.0
user_141,Hihache - Remastered,10,253,0.55,0,1.71
user_141,Albert's Shuffle,5,217,0.39,0,2.16
user_141,Peace Blossom Boogy,10,143,0.33,0,2.14
user_141,I Could Never Take the Place of Your Man,15,294,0.85,0,3.03
user_141,La La Love You,7,171,0.93,0,3.76
user_141,"Up on Cripple Creek - Live at LA Forum, Inglewood, CA - February 1974",2,263,0.17,1,0.33
user_141,Dirt Road Anthem (Remix) [feat. Ludacris],11,224,0.77,0,2.23
user_141,Just Can't Get Enough - 2006 Remaster,20,243,0.85,0,2.79
user_141,The Harder They Come,2,201,0.82,0,3.16
user_141,Moviendo Caderas (feat. Daddy Yankee),15,199,0.49,0,1.81
user_141,Full House - Live,17,238,0.18,1,0.0
user_141,Foggy Mountain Breakdown,17,189,0.19,1,0.67
user_141,Ballad Of Forty Dollars,7,123,0.63,0,2.92
user_141,The Right Kind Of Wrong,20,172,0.53,0,2.71
user_141,Bama Breeze,14,288,0.46,0,2.26
user_141,Wendy Clear,9,270,0.87,0,3.34
user_141,A Calf Born in Winter,19,164,0.85,0,2.72
user_141,Innerspace,9,190,0.66,0,2.36
user_141,"Because We Can - From ""Moulin Rouge"" Soundtrack",16,147,0.54,0,2.88
user_141,Take Me,18,280,0.56,0,3.01
user_141,King Of Pain,14,214,0.53,0,2.13
user_141,Yakety Axe,3,202,0.26,1,0.0
user_141,Palomita Mensajera,11,241,0.79,0,2.46
user_141,Compass,11,277,0.28,1,0.84
user_141,Rock Steady,5,218,0.58,0,2.85
user_141,Midnight Rambler - Live At The Roundhouse / 1971,18,177,0.15,1,0.82
user_141,Fall On Me - 2011 Remaster,13,130,0.46,0,2.57
user_141,That's What I Get,17,274,0.29,1,0.78
user_141,Amor Desperdiciado,17,225,0.24,1,0.69
user_141,Issues,18,247,0.71,0,2.37
user_141,Dancing in the Street - 2002 Remaster,15,172,0.34,0,1.96
user_141,Things Goin' On,11,242,0.22,1,0.29
user_141,Joy And Pain - Live,20,252,0.71,0,2.91
user_141,Coming Up - Live At Glasgow / 1979 / Remastered 2011,3,120,0.42,0,2.3
user_141,Rinky Dink,13,222,0.86,0,2.76
user_141,Midnight Lover - Remix,6,166,0.37,0,1.09
user_141,My Life,17,244,0.98,0,3.95
user_141,Perfect Timing,17,183,0.45,0,2.87
user_141,Jingle Bells,16,294,0.33,0,1.63
user_141,Flow,7,191,0.29,1,0.62
user_141,Drama!,3,271,0.97,0,2.6
user_141,Misty Mountain Hop - (Live at MSG 1973) [Remaster],2,273,0.27,1,0.0
user_141,Fantastic 4,16,183,0.08,1,0.01
user_141,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",16,143,0.73,0,2.71
user_141,People As Places As People,15,210,0.44,0,1.76
user_141,Who I Am,1,290,1.0,0,3.91
user_141,The Ants Go Marching,14,237,0.59,0,1.93
user_141,"Louisiana Woman, Mississippi Man",13,240,0.17,1,0.08
user_141,I Miss You (Dobie Rub Part One) - Sunshine Mix,1,143,0.85,0,2.64
user_141,Tu Poeta,5,160,0.12,1,0.03
user_141,Jingle Bell Rock,3,160,0.93,0,3.52
user_141,Press Trigger,4,263,0.34,0,1.06
user_141,"Thank You - Recorded Live At Esplanade Arts & Heritage Centre, Medicine Hat, Alberta, Canada on April 27, 2011",19,215,0.86,0,3.23
user_141,Lies,12,265,0.06,1,0.0
user_141,Donde Estaras,13,206,0.18,1,0.0
user_141,Desirée,13,300,0.78,0,3.39
user_141,One After 909 - Remastered 2009,10,253,0.91,0,2.61
user_141,Y Te Has Quedado Sola,5,133,0.11,1,0.16
user_141,Some Of It,18,184,0.23,1,0.0
user_141,Just One Look,5,177,0.1,1,0.0
user_141,Murió Mi Padre,12,137,0.4,0,2.34
user_141,What's On Your Mind,7,219,0.19,1,0.0
user_141,"Surrender - Live at Nippon Budokan, Tokyo, JPN - April 1978",4,122,0.54,0,1.82
user_141,Welcome To The 60's,16,260,0.7,0,2.53
user_141,Still The Same,13,280,0.63,0,2.73
user_141,Hope World,17,268,0.93,0,2.85
user_141,Bastille Day,9,277,0.1,1,0.0
user_141,"She's A Bad Mama Jama (She's Built, She's Stacked)",16,129,0.71,0,2.9
user_141,When I Get To The Border,9,297,0.62,0,2.15
user_141,Me Hace Tanto Bien,20,246,0.93,0,3.81
user_141,Key To The Highway - Live At Hammersmith Odeon,16,229,0.73,0,3.48
user_141,Lead,7,156,0.75,0,3.41
user_141,Everyday Is Like Sunday - 2011 Remaster,1,161,0.39,0,2.3
user_141,Acrid Avid Jam Shred,11,139,0.31,0,1.92
user_141,I'm Free,19,180,0.29,1,1.02
user_141,"Whenever I Call You ""Friend"" (feat. Stevie Nicks)",10,198,0.55,0,2.75
user_141,Rock 'N' Roll - Live,19,276,0.91,0,3.88
user_141,See Me In Your Eyes,19,190,0.45,0,3.1
user_141,Shaolin Satellite,12,239,0.57,0,1.79
user_141,"Oh! Guitare, guitare",19,165,0.58,0,2.01
user_141,As Good As I Can Feel - 1969 Version,20,260,0.56,0,3.16
user_141,Ali Baba,17,245,0.36,0,1.42
user_141,La Fuga Del Rojo,10,155,0.26,1,0.54
user_141,Everybody Loves To Cha Cha Cha,9,289,0.44,0,1.94
user_141,La bikina - En vivo,10,198,0.73,0,3.28
user_141,Muévelo,12,290,0.9,0,3.67
user_141,Power,20,247,0.11,1,0.0
user_141,Star Child,12,164,0.28,1,0.0
user_141,The Bitterest Pill (I Ever Had To Swallow),20,218,0.89,0,2.86
user_141,Blinded By The Light,2,132,0.04,1,0.0
user_141,Hey Porter,7,122,0.48,0,1.7
user_141,Runnin' Away,16,240,0.23,1,0.0
user_141,Message To My Girl,18,240,0.87,0,3.24
user_141,Summer Rain 2,17,176,0.46,0,2.96
user_141,I'm A Survivor,5,201,0.33,0,2.29
user_141,Tasty Cakes,5,214,0.93,0,2.83
user_141,Dirty Little Girl - Remastered 2014,2,253,0.62,0,2.12
user_141,This Time It's Real,20,126,0.73,0,3.08
user_141,Since I've Been Loving You - (Live at MSG 1973) [Remaster],12,123,0.19,1,0.73
user_141,Cut My Lip,15,223,0.04,1,0.0
user_141,Living On Video - Radio Mix,12,217,0.85,0,3.72
user_141,I Remember Yesterday,10,195,0.47,0,1.5
user_141,I Still Haven't Found What I'm Looking For,2,133,0.83,0,2.68
user_141,Kandukondain Kandukondian,6,166,0.26,1,0.0
user_141,Girl from Ipanema Goes to Greenland,9,192,0.58,0,2.14
user_141,Screen,16,244,0.17,1,0.61
user_141,Jingle Bell Rock - Daryl's Version,3,245,0.7,0,1.98
user_141,Hand to Mouth - Remastered,5,279,0.9,0,2.66
user_141,Rebota,7,266,0.12,1,0.0
user_141,Drunkship Of Lanterns,2,256,0.81,0,3.47
user_141,Session Man - Mono Mix,10,239,0.51,0,1.79
user_141,Seminole Wind,1,206,0.23,1,0.0
user_141,Leave My Dog Alone,10,192,0.54,0,2.88
user_141,Ain't Too Proud To Beg,1,171,0.49,0,2.0
user_141,Sunday Will Never Be The Same,7,123,0.89,0,3.87
user_141,My Uncle,19,181,0.46,0,2.45
user_141,Porque Me Tratas Así?,2,137,0.85,0,2.32
user_141,Goodnight Kiss,10,156,0.32,0,1.65
user_141,Outlaw,16,204,0.06,1,0.27
user_141,El Wanabi - En Vivo,13,234,0.94,0,3.9
user_141,Boombastic,3,294,0.09,1,0.0
user_141,Livin' Part Of Life,20,137,0.82,0,3.81
user_141,This Head I Hold,8,139,0.72,0,2.83
user_141,I'm so Crazy ('Bout You) - 2004 Remaster,1,249,0.96,0,3.69
user_141,Five More Hours - Deorro x Chris Brown,8,296,0.09,1,0.0
user_141,Rump Shaker - Radio Edit,1,244,0.09,1,0.0
user_141,"Mighty Mighty (Spade and Whitey) - Live @ Bitter End, NYC",20,276,0.81,0,2.56
user_141,El Viejo Joven,5,298,0.77,0,2.69
user_141,Keep It Warm,12,139,0.37,0,1.23
user_141,Peace Train,14,263,0.87,0,3.32
user_141,Te Tuve Y Te Perdí,15,136,0.26,1,0.0
user_141,Cowboy Hat,9,295,0.67,0,2.33
user_141,A Place for My Head,6,181,0.01,1,0.0
user_141,Tearing Me Apart,12,149,0.22,1,0.17
user_141,Wouldn't It Be Nice - Live At Michigan State University/1966,18,161,0.68,0,3.48
user_141,Waiting for Tonight - Hex's Momentous Radio Mix,7,282,0.54,0,1.87
user_141,I Feel Love,13,221,0.71,0,3.45
user_141,No More Tearstained Make Up,14,264,0.94,0,3.2
user_141,Mars,2,210,0.62,0,2.03
user_141,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",6,296,0.73,0,2.89
user_141,"Shake - Live, 1967; 2008 Remaster",18,248,0.62,0,2.82
user_141,Virtual Diva,19,225,0.09,1,0.0
user_141,Spanish Harlem,6,148,0.74,0,3.31
user_141,Berta filava,18,239,0.64,0,2.46
user_141,I Second That Emotion,2,190,0.46,0,1.32
user_141,Ride My See-Saw,17,159,0.46,0,2.89
user_141,Me Volví A Acordar De Ti,19,212,0.07,1,0.18
user_141,La conga Blicoti,8,242,0.07,1,0.0
user_141,Turn It on Again - Live,8,167,0.56,0,2.94
user_141,There's a Reason,5,135,0.37,0,1.42
user_141,Hard to Say,4,290,0.24,1,0.0
user_141,I've Got a Thing About You Baby,3,211,0.22,1,0.0
user_141,Tomar Dyakha Naai,5,153,0.85,0,3.1
user_141,El Microbito,20,270,0.69,0,3.56
user_141,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",11,220,0.33,0,2.29
user_141,On the Road Again - Live,19,228,0.33,0,1.54
user_141,Kiss the Girl - Remastered 2014,1,296,0.85,0,3.16
user_141,Minstrel Gigolo,17,261,0.07,1,0.0
user_141,Ecstasy - Mono,3,205,0.37,0,1.17
user_141,How Sweet It Is,9,179,0.23,1,0.57
user_141,Dios Hablame,17,275,0.71,0,3.14
user_141,Yah Mo B There,6,241,0.39,0,1.89
user_141,Sin Ti,2,253,0.27,1,0.06
user_141,Cadillac Ranch,8,215,0.24,1,0.0
user_141,Perfect Strangers,16,126,0.92,0,3.52
user_141,The Land Of Make Believe,3,151,0.99,0,3.82
user_141,Hot Stuff,4,248,0.35,0,2.22
user_141,Where'd You Go,2,281,0.89,0,2.8
user_141,Intaha Ho Gai Intezar Ki,3,204,0.98,0,2.74
user_141,"Orange Blossom Special - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",9,283,0.83,0,2.65
user_141,Love Is Reason,6,227,0.2,1,0.0
user_141,(Feels Like) Heaven,3,204,0.89,0,3.35
user_141,Rock 'N' Roll All Nite - Live,17,237,0.33,0,2.26
user_141,That Old Wheel,17,165,0.62,0,2.29
user_141,No Pude Quitarte Las Espinas - Bachata,7,202,0.52,0,2.62
user_141,Never In A Million Years,13,230,0.73,0,2.17
user_141,I Want To Break Free - Remastered 2011,6,154,0.64,0,2.0
user_141,Mi Virgencita,17,238,0.16,1,0.53
user_141,Intro (Churchill's Speech) - Live at Long Beach Arena; 1998 Remaster,8,162,0.28,1,0.12
user_141,"I Don't Believe You (She Acts Like We Never Have Met) - Live at Free Trade Hall, Manchester, UK - May 17, 1966",14,154,1.0,0,3.6
user_141,The Eliminator,10,265,0.83,0,2.61
user_141,John Crow,13,220,0.17,1,0.58
user_141,Girls Just Want to Have Lunch,9,129,0.03,1,0.0
user_141,La Carencia,8,210,0.97,0,3.69
user_141,New Dress,1,299,0.69,0,2.48
user_141,Never Die Young,4,239,0.74,0,2.37
user_141,Siberian Khatru - Live,3,146,0.8,0,3.05
user_141,Customer,1,275,0.55,0,2.74
user_141,Closer To The Heart - Live In The UK / 1980,9,199,0.27,1,0.85
user_141,Don't Talk to Me About Love,5,267,0.12,1,0.0
user_141,7 Days of the Week,10,193,0.06,1,0.2
user_141,"100,000 Years - Live/1975",11,200,0.41,0,1.78
user_141,North Side Gal,7,232,0.75,0,2.94
user_141,Get In The Ring,16,268,0.5,0,2.77
user_141,Kid Cudi (Remix),13,219,0.41,0,2.81
user_141,Kiss N Tell,12,190,0.48,0,2.34
user_142,Heinz Baked Beans,13,157,0.1,1,0.0
user_142,Protomagia moy ta'rikses,20,215,0.81,0,3.47
user_142,Aaduvome,7,185,0.74,0,3.52
user_142,If You Can Spare the Time (I Won't Miss the Money),13,146,0.28,1,0.28
user_142,Δέσπω Καλαματιανή,8,272,0.82,0,2.41
user_142,Copos de Nieve - Remasterizado,15,254,0.22,1,0.58
user_142,Down Hearted Blues,1,151,0.58,0,1.51
user_142,Vani Pavani,9,224,0.93,0,2.74
user_142,Constellation - Original Take 4,19,283,0.73,0,2.58
user_142,Mere Dil Mein Koi Na Aaye,9,219,0.39,0,1.61
user_142,When The Lights Go Out,13,194,0.12,1,0.42
user_142,Poema,4,153,0.46,0,2.11
user_142,Aaja Aaja Main Hoon Pyar Tera,14,122,0.82,0,3.26
user_142,Gladys - Master Take,11,129,0.78,0,3.53
user_142,O Boi Barnabé,16,226,0.58,0,2.27
user_142,Get Rid of Him,7,179,0.8,0,2.42
user_142,Falstaff: Act II: Scene 2: Gaie comari di Windsor!,17,127,0.82,0,3.97
user_142,Allah Zulm Hain,9,271,0.16,1,0.0
user_142,The Alberta Homesteader,5,228,0.61,0,2.33
user_142,A quindici anni,19,275,0.25,1,0.09
user_142,Bhale Joojugaarnala,19,273,0.34,0,1.41
user_142,Fountain of Love,15,175,0.1,1,0.16
user_142,Look At Me,14,238,0.39,0,2.74
user_142,Μες του Μάνθου τον τεκέ,10,177,0.33,0,1.37
user_142,Leave My Kitten Alone,17,198,0.91,0,4.15
user_142,Yeh Kaun Khada Hai Jamuna Kinare,13,180,0.13,1,0.0
user_142,Oopar Hai Badariya Kari,17,145,0.47,0,1.7
user_142,New Greenback Dollar,13,183,0.81,0,2.6
user_142,I Love the Way You Say Goodnight (with The Norman Luboff Choir & The Buddy Cole Quartet),20,215,0.86,0,3.33
user_142,Stompin' at the Savoy - Mix Two,4,199,0.81,0,2.37
user_142,Aaja Salone Sipaiya,8,203,0.83,0,3.56
user_142,Rockin' Chair,18,221,0.54,0,2.02
user_142,Little Deuce Coupe,9,222,0.46,0,2.59
user_142,Williamson County,18,154,0.2,1,0.0
user_142,They All Laughed (feat. Jason Aquila & Jodie Ricci),4,246,0.15,1,0.0
user_142,Si el Agua Se Vuelve Ron,7,187,0.99,0,3.69
user_142,Be My Love Again,9,241,0.46,0,2.7
user_142,Don't Stay Away (Till Love Grows Cold),8,181,0.71,0,2.03
user_142,Losin' You,13,273,0.4,0,1.91
user_142,La Brigada Garibaldi - Remastered,4,213,0.85,0,3.05
user_142,Winter Wonderland,15,132,0.9,0,3.27
user_142,No Quiero Verla Más - Remasterizado,7,200,0.13,1,0.22
user_142,By the Light of the Silv'ry Moon (with Paul Weston & His Orchestra & The Norman Luboff Choir),9,214,0.1,1,0.0
user_142,Dil-E-Nashad Na Ro,4,266,0.85,0,3.01
user_142,Chacun Son Truc,15,288,0.08,1,0.32
user_142,Don't You Love Your Daddy No More?,1,246,0.86,0,2.98
user_142,Ridin' Home,2,294,0.04,1,0.0
user_142,Leave de Atom Alone,10,142,0.97,0,2.95
user_142,Monkey Swing,12,135,0.6,0,2.89
user_142,Crowbar,16,174,0.35,0,1.92
user_142,For Judy,12,269,0.87,0,3.88
user_142,"When You're Lovin', You're Livin'",4,275,0.05,1,0.0
user_142,Sylvia,12,241,0.71,0,2.28
user_142,Mo' Yet / (Little Boy) How Old Are You / There's A Limb On The Tree (Green Grass,10,200,0.49,0,2.6
user_142,Mambo Gordo,5,230,0.33,0,1.96
user_142,Αράπικο λουλούδι,13,259,0.81,0,3.3
user_142,Ventanita De Arrabal - Instrumental (Remasterizado),7,224,0.87,0,3.49
user_142,六月茉莉,6,261,0.68,0,2.15
user_142,Stompin' At The Savoy,16,137,0.89,0,3.93
user_142,Kudrat Ki Hai Badhai,1,209,0.37,0,1.93
user_142,Mia konti kontoula/ Tora to vradi vradi/ Aristeidis,17,284,0.35,0,1.91
user_142,The Wabash Cannonball,14,284,0.83,0,3.75
user_142,Mate Cocido - Remasterizado,5,138,0.81,0,2.96
user_142,"Die Zauberflöte, K.620 / Act 2: ""Pa-Pa-Pa-Pa-Pa-Pa-Papagena!""",7,155,0.01,1,0.0
user_142,Opus One (with Gene Krupa & His Orchestra),15,217,0.16,1,0.0
user_142,But Not For Me,17,167,0.13,1,0.23
user_142,Violino tzigano,1,184,0.61,0,2.12
user_142,Cuento Criollo - Remasterizado,16,268,0.24,1,0.57
user_142,Live And Let Live,8,206,0.3,0,1.2
user_142,Jingle Bells,2,218,0.01,1,0.0
user_142,Amor Perdido,11,194,0.24,1,0.0
user_142,Exeis matakia,9,202,0.31,0,1.41
user_142,Sin Remedio,1,130,0.2,1,0.0
user_142,Deadbelly (with Steve Allen),16,230,0.89,0,3.1
user_142,The Pajama Game: Steam Heat,18,298,0.56,0,2.64
user_142,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 1,11,194,0.75,0,3.38
user_142,Please Love Me Forever,19,141,0.93,0,2.93
user_142,He Kanokojjwal Sabitabarani,10,263,0.25,1,0.58
user_142,El Remedio,12,237,0.52,0,1.99
user_142,Cannon Ball Blues (Take 1),15,272,0.77,0,2.39
user_142,Everybody Needs Love,19,288,0.56,0,2.88
user_142,The Blue Nun - Remastered 2009,6,256,0.98,0,3.59
user_142,El Mudo,1,233,0.14,1,0.0
user_142,Kaliyon Mein Kali Hoon Anarkali,1,286,0.34,0,2.15
user_142,(I'll Build A) Stairway To Paradise,7,205,0.79,0,2.56
user_142,Yo Quiero Que Tu Sepas - Remasterizado,6,217,0.6,0,2.72
user_142,Gatsby's Restaurant,3,138,0.45,0,2.3
user_142,Letter From Vietnam,15,236,0.67,0,2.8
user_142,Mulskinners Blues,15,287,0.51,0,2.99
user_142,You Don't Have to Cry - 2005 Remaster,4,243,0.9,0,2.95
user_142,Nene - Instrumental (Remasterizado),18,263,0.34,0,1.97
user_142,Happy To Make Your Acquaintance,3,130,0.09,1,0.0
user_142,Ma Regulière,7,225,0.92,0,3.5
user_142,Honky Tonk Blues - Single Version,20,291,0.05,1,0.07
user_142,Aren't You Glad You're You,1,156,0.92,0,3.4
user_142,Τι γυναίκα έχω εγώ,13,254,0.21,1,0.43
user_142,Sajna O Sajna,15,123,0.38,0,2.55
user_142,Der Zigeunerbaron: Fern am fremden Strand,5,121,0.6,0,3.06
user_142,Señor Cochero,10,124,0.74,0,3.37
user_142,Old Doc Brown,3,191,0.58,0,2.66
user_142,El Caballo Blanco,1,268,0.47,0,2.23
user_142,Shutters and Boards,7,143,0.99,0,3.41
user_142,"Jyra, jyra",4,151,0.19,1,0.0
user_142,You Can't Lose What You Ain't Never Had,1,198,0.06,1,0.0
user_142,Ain't Gonna Grieve - Witmark Demo - 1963,5,202,0.67,0,2.23
user_142,Hurry Sundown,10,168,0.88,0,2.87
user_142,Bean's Place,19,175,0.87,0,4.01
user_142,The Company You Keep,4,131,0.98,0,3.04
user_142,Tintarella di luna,7,174,0.03,1,0.15
user_142,Be Honest With Me,4,219,0.02,1,0.02
user_142,Take Me As I Am,17,189,0.96,0,3.85
user_142,Main Dil Mein Dard Basa Laai,9,198,0.13,1,0.16
user_142,No Se Te Olvide,15,229,0.7,0,3.52
user_142,Christmas Vacation,9,296,0.85,0,2.64
user_142,Amor de Cabaret,9,245,0.56,0,1.84
user_142,My Heart Stood Still - Instrumental,7,164,0.62,0,1.85
user_142,Poovijeri,11,255,0.44,0,2.8
user_142,El Zorzal - Instrumental (Remasterizado),1,143,0.79,0,2.7
user_142,Santa Claus And Popcorn,12,215,0.67,0,2.49
user_142,Latter Day Saint - Alternate Take 1,12,227,0.25,1,0.0
user_142,Kentucky Waltz,19,277,0.64,0,3.41
user_142,Pardesi Ho Ab Hamse Rakhia Bandhao,19,237,0.24,1,0.92
user_142,El Espejito - Remasterizado,19,228,0.46,0,1.9
user_142,Why I'm Walkin',15,292,0.67,0,3.21
user_142,It's A Bore,4,240,0.5,0,2.0
user_142,Mortissa,8,131,0.83,0,3.69
user_142,Quand Je Danse Avec Lui,14,177,0.72,0,3.27
user_142,Old Mountain Dew,13,169,0.16,1,0.0
user_142,Confused,12,271,0.28,1,0.31
user_142,Chaal Chale Matwari Gaadi,2,214,0.67,0,3.01
user_142,Νέο μαναβάκι,11,192,0.01,1,0.0
user_142,Swing Low Sweet Chariot,9,122,0.49,0,2.89
user_142,Chalo Ladili Aapane Gher,19,164,0.51,0,2.66
user_142,Down by the Riverside and When The Saints Go Marching In,17,211,0.25,1,0.29
user_142,Atlanta Blues (Make Me One Pallet On Your Floor),4,254,0.03,1,0.0
user_142,Chettu Lekka,17,216,0.18,1,0.0
user_142,秋夜,8,284,0.39,0,2.15
user_142,Dil De Aaye Dil Le Aaye,3,294,0.78,0,2.52
user_142,Cumberland Gap,8,148,0.69,0,3.06
user_142,Te He Venido A Buscar,5,134,0.18,1,0.32
user_142,Cinnamon And Clove,13,137,0.24,1,0.13
user_142,Who Cares? - (Take 4),12,226,0.56,0,2.6
user_142,Main Murlidhar Murli Laai,17,268,0.87,0,3.85
user_142,Junco Partner (Worthless Man),4,227,0.82,0,3.38
user_142,My Boy Willie - Version 2,18,297,0.01,1,0.16
user_142,Nα 'χα ένα μήλο να 'ριχνα,14,255,0.54,0,2.84
